Customer_ID,Customer_Name,Order_Value,Spending_Rank
C01645,Customer_1645,699920.3499999999,1460
C02571,Customer_2571,699854.11,1461
C00188,Customer_188,699395.63,1462
C01286,Customer_1286,699288.49,1463
C02145,Customer_2145,698559.62,1464
C01429,Customer_1429,698339.4299999999,1465
C00198,Customer_198,698146.97,1466
C00590,Customer_590,698144.52,1467
C00761,Customer_761,698048.71,1468
C02691,Customer_2691,697899.26,1469
C00472,Customer_472,697776.39,1470
C00773,Customer_773,697223.97,1471
C00167,Customer_167,697171.6599999999,1472
C01598,Customer_1598,697018.01,1473
C01210,Customer_1210,696808.26,1474
C00900,Customer_900,696263.54,1475
C02953,Customer_2953,695847.86,1476
C01161,Customer_1161,695349.21,1477
C00966,Customer_966,695264.81,1478
C01404,Customer_1404,694971.4,1479
C02572,Customer_2572,694099.02,1480
C01857,Customer_1857,693222.48,1481
C02612,Customer_2612,692556.3999999999,1482
C02031,Customer_2031,691651.38,1483
C00852,Customer_852,691406.99,1484
C01961,Customer_1961,691266.3400000001,1485
C00972,Customer_972,691102.48,1486
C02417,Customer_2417,690786.96,1487
C01768,Customer_1768,690284.62,1488
C00912,Customer_912,689550.06,1489
C02254,Customer_2254,689157.61,1490
C02834,Customer_2834,689076.08,1491
C02504,Customer_2504,688744.1599999999,1492
C01455,Customer_1455,688073.4299999999,1493
C01700,Customer_1700,687797.4199999999,1494
C02651,Customer_2651,687641.35,1495
C00866,Customer_866,687595.47,1496
C01048,Customer_1048,687535.53,1497
C01049,Customer_1049,687261.14,1498
C00947,Customer_947,687196.1799999999,1499
C01794,Customer_1794,687107.88,1500
C00120,Customer_120,686376.28,1501
C00266,Customer_266,685863.1,1502
C02459,Customer_2459,685746.51,1503
C02414,Customer_2414,685571.23,1504
C02424,Customer_2424,685334.85,1505
C01655,Customer_1655,685324.65,1506
C02858,Customer_2858,684985.89,1507
C01620,Customer_1620,684793.6900000001,1508
C01141,Customer_1141,684788.58,1509
C01162,Customer_1162,684677.9,1510
C00803,Customer_803,684591.7,1511
C02475,Customer_2475,684156.26,1512
C00606,Customer_606,683962.6799999999,1513
C02525,Customer_2525,683918.24,1514
C01447,Customer_1447,683531.14,1515
C02957,Customer_2957,683225.86,1516
C01350,Customer_1350,682263.73,1517
C00818,Customer_818,682258.1499999999,1518
C02923,Customer_2923,682244.14,1519
C02452,Customer_2452,682221.12,1520
C00355,Customer_355,682092.72,1521
C01476,Customer_1476,681365.48,1522
C02011,Customer_2011,680945.05,1523
C00475,Customer_475,680928.96,1524
C00513,Customer_513,680857.49,1525
C02498,Customer_2498,680786.38,1526
C02091,Customer_2091,680743.61,1527
C01827,Customer_1827,680675.06,1528
C00415,Customer_415,680398.12,1529
C02079,Customer_2079,680209.44,1530
C02305,Customer_2305,680150.4299999999,1531
C00297,Customer_297,679854.52,1532
C02369,Customer_2369,679510.37,1533
C01892,Customer_1892,679155.42,1534
C01615,Customer_1615,679094.08,1535
C02029,Customer_2029,678786.3099999999,1536
C01409,Customer_1409,678786.28,1537
C00618,Customer_618,678566.9400000001,1538
C00831,Customer_831,677943.52,1539
C01660,Customer_1660,677870.06,1540
C01913,Customer_1913,677554.25,1541
C00173,Customer_173,677487.92,1542
C02371,Customer_2371,677090.0599999999,1543
C00449,Customer_449,676876.39,1544
C02997,Customer_2997,676850.7,1545
C00255,Customer_255,676511.21,1546
C01859,Customer_1859,676245.5499999999,1547
C01925,Customer_1925,675789.37,1548
C02006,Customer_2006,674595.76,1549
C00246,Customer_246,673982.71,1550
C01817,Customer_1817,673670.08,1551
C02604,Customer_2604,672908.37,1552
C01922,Customer_1922,672462.79,1553
C02330,Customer_2330,671768.71,1554
C02865,Customer_2865,671366.56,1555
C01201,Customer_1201,671297.7,1556
C02663,Customer_2663,670857.12,1557
C02818,Customer_2818,670097.56,1558
C02362,Customer_2362,669596.59,1559
C00927,Customer_927,669404.72,1560
C00104,Customer_104,669140.23,1561
C01367,Customer_1367,669002.64,1562
C00121,Customer_121,668889.1599999999,1563
C02263,Customer_2263,668684.1699999999,1564
C01924,Customer_1924,668679.86,1565
C02347,Customer_2347,668609.75,1566
C00389,Customer_389,668443.1799999999,1567
C01010,Customer_1010,668404.61,1568
C00848,Customer_848,668310.88,1569
C00747,Customer_747,667549.71,1570
C02569,Customer_2569,667498.11,1571
C00683,Customer_683,667209.21,1572
C01775,Customer_1775,667157.5,1573
C01777,Customer_1777,666989.04,1574
C02390,Customer_2390,666005.06,1575
C01735,Customer_1735,665887.64,1576
C02771,Customer_2771,665886.71,1577
C01781,Customer_1781,665774.27,1578
C02240,Customer_2240,665559.23,1579
C02524,Customer_2524,665534.8,1580
C01711,Customer_1711,665311.06,1581
C01905,Customer_1905,663478.7100000001,1582
C01633,Customer_1633,663231.81,1583
C00275,Customer_275,662956.08,1584
C01652,Customer_1652,662503.86,1585
C00759,Customer_759,662484.1699999999,1586
C01348,Customer_1348,662426.42,1587
C00600,Customer_600,661448.3099999999,1588
C01858,Customer_1858,661098.34,1589
C00655,Customer_655,661050.6599999999,1590
C01839,Customer_1839,661037.79,1591
C02759,Customer_2759,661014.37,1592
C00935,Customer_935,659895.15,1593
C01935,Customer_1935,659836.65,1594
C02068,Customer_2068,659590.97,1595
C01600,Customer_1600,659179.49,1596
C00272,Customer_272,659109.13,1597
C01556,Customer_1556,658190.41,1598
C02556,Customer_2556,657478.11,1599
C02786,Customer_2786,657351.35,1600
C01860,Customer_1860,656697.64,1601
C01018,Customer_1018,655567.04,1602
C02287,Customer_2287,655397.6399999999,1603
C01486,Customer_1486,655320.73,1604
C02189,Customer_2189,654520.8999999999,1605
C01830,Customer_1830,654244.61,1606
C01376,Customer_1376,653543.89,1607
C02516,Customer_2516,653472.1399999999,1608
C00439,Customer_439,653408.8700000001,1609
C00065,Customer_65,652886.9,1610
C02944,Customer_2944,652863.49,1611
C00382,Customer_382,652620.5499999999,1612
C00234,Customer_234,652365.48,1613
C02310,Customer_2310,650379.77,1614
C01316,Customer_1316,650273.0800000001,1615
C02149,Customer_2149,650086.9299999999,1616
C02797,Customer_2797,650033.96,1617
C01571,Customer_1571,649742.15,1618
C00359,Customer_359,649387.13,1619
C01872,Customer_1872,648790.9199999999,1620
C01696,Customer_1696,648754.69,1621
C01730,Customer_1730,648598.52,1622
C00528,Customer_528,648209.34,1623
C02564,Customer_2564,648081.1699999999,1624
C00085,Customer_85,647579.84,1625
C00132,Customer_132,646857.6399999999,1626
C01274,Customer_1274,646767.4099999999,1627
C01952,Customer_1952,646125.25,1628
C00176,Customer_176,645747.05,1629
C02226,Customer_2226,645459.3300000001,1630
C01042,Customer_1042,645211.28,1631
C01399,Customer_1399,644772.08,1632
C01507,Customer_1507,644488.51,1633
C00784,Customer_784,644480.5499999999,1634
C00979,Customer_979,644276.85,1635
C02267,Customer_2267,644253.28,1636
C00973,Customer_973,644120.58,1637
C00850,Customer_850,643599.28,1638
C01632,Customer_1632,642671.87,1639
C00531,Customer_531,642492.75,1640
C01321,Customer_1321,641993.96,1641
C02212,Customer_2212,641620.31,1642
C01002,Customer_1002,641493.23,1643
C02998,Customer_2998,641481.5700000001,1644
C00290,Customer_290,641402.1799999999,1645
C02423,Customer_2423,641163.55,1646
C01980,Customer_1980,641115.06,1647
C03000,Customer_3000,641076.22,1648
C02159,Customer_2159,640490.17,1649
C02386,Customer_2386,640287.13,1650
C02566,Customer_2566,640271.44,1651
C01798,Customer_1798,639903.6599999999,1652
C00984,Customer_984,639412.11,1653
C00944,Customer_944,639151.41,1654
C00416,Customer_416,638824.46,1655
C01971,Customer_1971,638213.2,1656
C02404,Customer_2404,637861.6799999999,1657
C02280,Customer_2280,637218.89,1658
C00189,Customer_189,637032.82,1659
C02080,Customer_2080,636914.6,1660
C02420,Customer_2420,636717.03,1661
C00499,Customer_499,635650.91,1662
C00364,Customer_364,635575.94,1663
C02583,Customer_2583,635197.52,1664
C00301,Customer_301,634003.73,1665
C00862,Customer_862,633689.05,1666
C02682,Customer_2682,632814.7,1667
C02832,Customer_2832,632601.63,1668
C00186,Customer_186,631062.04,1669
C01918,Customer_1918,630317.4099999999,1670
C02092,Customer_2092,630306.7799999999,1671
C01344,Customer_1344,630283.45,1672
C00924,Customer_924,630207.1,1673
C02545,Customer_2545,630117.26,1674
C02086,Customer_2086,629760.56,1675
C01033,Customer_1033,629394.46,1676
C02123,Customer_2123,629237.03,1677
C01183,Customer_1183,628385.36,1678
C01826,Customer_1826,627549.05,1679
C01887,Customer_1887,627446.5,1680
C02544,Customer_2544,627067.92,1681
C00321,Customer_321,626787.59,1682
C01543,Customer_1543,626543.17,1683
C00793,Customer_793,626189.68,1684
C02938,Customer_2938,626036.56,1685
C01240,Customer_1240,625734.56,1686
C00028,Customer_28,625705.15,1687
C00002,Customer_2,625539.22,1688
C01825,Customer_1825,625475.7899999999,1689
C00224,Customer_224,624606.83,1690
C01785,Customer_1785,624200.37,1691
C01923,Customer_1923,624132.7,1692
C01712,Customer_1712,624013.47,1693
C00068,Customer_68,623743.54,1694
C02637,Customer_2637,623684.53,1695
C01746,Customer_1746,623646.76,1696
C02945,Customer_2945,622822.1299999999,1697
C00504,Customer_504,622039.47,1698
C02241,Customer_2241,621742.76,1699
C02644,Customer_2644,621547.16,1700
C02167,Customer_2167,621433.51,1701
C00965,Customer_965,620371.5,1702
C01214,Customer_1214,620002.2000000001,1703
C02708,Customer_2708,619969.12,1704
C01398,Customer_1398,619807.0800000001,1705
C00841,Customer_841,619293.08,1706
C02017,Customer_2017,618812.34,1707
C01555,Customer_1555,618569.78,1708
C01536,Customer_1536,618000.93,1709
C01164,Customer_1164,617802.53,1710
C02844,Customer_2844,617494.76,1711
C01911,Customer_1911,616376.48,1712
C01724,Customer_1724,616043.01,1713
C02954,Customer_2954,615877.96,1714
C02332,Customer_2332,615819.6699999999,1715
C02204,Customer_2204,615793.01,1716
C02169,Customer_2169,614294.52,1717
C00087,Customer_87,614181.93,1718
C01352,Customer_1352,613328.44,1719
C00863,Customer_863,613124.85,1720
C02387,Customer_2387,612255.9299999999,1721
C01641,Customer_1641,611615.46,1722
C00548,Customer_548,610276.6799999999,1723
C00362,Customer_362,609598.7999999999,1724
C02920,Customer_2920,608982.5800000001,1725
C00052,Customer_52,608979.74,1726
C00779,Customer_779,608680.0800000001,1727
C01821,Customer_1821,608517.3999999999,1728
C01764,Customer_1764,608506.61,1729
C02171,Customer_2171,607661.3,1730
C02912,Customer_2912,607019.77,1731
C02621,Customer_2621,606832.42,1732
C02518,Customer_2518,606735.73,1733
C02650,Customer_2650,606508.17,1734
C00545,Customer_545,606473.85,1735
C01461,Customer_1461,606121.37,1736
C02235,Customer_2235,605400.94,1737
C01151,Customer_1151,604946.98,1738
C00459,Customer_459,604916.1799999999,1739
C02731,Customer_2731,604583.31,1740
C00694,Customer_694,603979.11,1741
C00756,Customer_756,603017.97,1742
C01747,Customer_1747,602956.86,1743
C00873,Customer_873,602944.14,1744
C00650,Customer_650,602748.48,1745
C00202,Customer_202,602463.11,1746
C00289,Customer_289,602291.91,1747
C02274,Customer_2274,601664.58,1748
C00540,Customer_540,601580.38,1749
C01819,Customer_1819,601398.49,1750
C00326,Customer_326,600533.23,1751
C00286,Customer_286,600473.86,1752
C00656,Customer_656,600429.12,1753
C02732,Customer_2732,600173.79,1754
C00836,Customer_836,600085.46,1755
C00251,Customer_251,599219.77,1756
C01298,Customer_1298,598292.24,1757
C00782,Customer_782,597734.4,1758
C02339,Customer_2339,596701.66,1759
C02276,Customer_2276,596419.89,1760
C02465,Customer_2465,596027.72,1761
C00964,Customer_964,595518.97,1762
C02816,Customer_2816,595387.67,1763
C02710,Customer_2710,595238.71,1764
C01158,Customer_1158,594868.37,1765
C00231,Customer_231,594632.58,1766
C02176,Customer_2176,594561.34,1767
C01939,Customer_1939,594174.78,1768
C02471,Customer_2471,593544.07,1769
C02492,Customer_2492,591919.48,1770
C01269,Customer_1269,591741.44,1771
C02508,Customer_2508,591562.85,1772
C02380,Customer_2380,590818.87,1773
C02396,Customer_2396,590353.62,1774
C02320,Customer_2320,589957.6799999999,1775
C01387,Customer_1387,589323.99,1776
C01900,Customer_1900,588561.5700000001,1777
C00179,Customer_179,587453.8,1778
C01372,Customer_1372,587383.86,1779
C00285,Customer_285,587171.19,1780
C01497,Customer_1497,586742.43,1781
C00649,Customer_649,586516.56,1782
C00268,Customer_268,586008.0,1783
C01491,Customer_1491,585909.35,1784
C02635,Customer_2635,585891.3899999999,1785
C02841,Customer_2841,585704.66,1786
C00647,Customer_647,585698.59,1787
C01327,Customer_1327,585632.01,1788
C02907,Customer_2907,584829.97,1789
C02999,Customer_2999,584609.48,1790
C02354,Customer_2354,584118.69,1791
C02654,Customer_2654,583385.13,1792
C02023,Customer_2023,582967.47,1793
C01803,Customer_1803,582828.71,1794
C02357,Customer_2357,582594.44,1795
C00926,Customer_926,582055.64,1796
C01806,Customer_1806,581937.43,1797
C01373,Customer_1373,581923.34,1798
C02193,Customer_2193,581594.0700000001,1799
C00503,Customer_503,581580.0,1800
C00182,Customer_182,581272.9,1801
C00509,Customer_509,581263.02,1802
C02510,Customer_2510,581194.44,1803
C01841,Customer_1841,580824.29,1804
C02293,Customer_2293,580034.24,1805
C00485,Customer_485,579773.07,1806
C01283,Customer_1283,579393.49,1807
C01906,Customer_1906,579255.14,1808
C02869,Customer_2869,578700.17,1809
C00527,Customer_527,578552.05,1810
C02034,Customer_2034,578009.58,1811
C00834,Customer_834,577511.1299999999,1812
C02781,Customer_2781,577423.4299999999,1813
C01413,Customer_1413,577113.85,1814
C02664,Customer_2664,576481.09,1815
C02141,Customer_2141,575840.62,1816
C01984,Customer_1984,575480.1599999999,1817
C00333,Customer_333,575125.72,1818
C00166,Customer_166,575120.56,1819
C00771,Customer_771,574605.95,1820
C00868,Customer_868,574371.02,1821
C01884,Customer_1884,574054.82,1822
C01947,Customer_1947,573557.0599999999,1823
C02796,Customer_2796,571973.55,1824
C01744,Customer_1744,571965.46,1825
C02489,Customer_2489,571827.4,1826
C00940,Customer_940,571486.09,1827
C02616,Customer_2616,571105.16,1828
C02825,Customer_2825,570691.83,1829
C00958,Customer_958,570540.73,1830
C02304,Customer_2304,569974.95,1831
C02291,Customer_2291,569960.02,1832
C00119,Customer_119,568723.67,1833
C00163,Customer_163,568267.53,1834
C01458,Customer_1458,568226.46,1835
C02990,Customer_2990,568175.45,1836
C01181,Customer_1181,567532.37,1837
C00666,Customer_666,567261.11,1838
C01132,Customer_1132,567198.47,1839
C00302,Customer_302,567124.75,1840
C02372,Customer_2372,566759.67,1841
C02852,Customer_2852,565887.37,1842
C01326,Customer_1326,564657.88,1843
C02617,Customer_2617,564631.72,1844
C00941,Customer_941,564333.29,1845
C00201,Customer_201,563671.6,1846
C02215,Customer_2215,563480.65,1847
C00961,Customer_961,563204.35,1848
C02624,Customer_2624,562207.88,1849
C02777,Customer_2777,561751.47,1850
C02303,Customer_2303,561604.6799999999,1851
C01614,Customer_1614,561522.01,1852
C00169,Customer_169,561500.5,1853
C00722,Customer_722,561437.64,1854
C00802,Customer_802,561365.99,1855
C01030,Customer_1030,561266.94,1856
C02355,Customer_2355,560621.58,1857
C02587,Customer_2587,560575.46,1858
C01438,Customer_1438,560237.47,1859
C01362,Customer_1362,560107.13,1860
C00412,Customer_412,559992.11,1861
C01156,Customer_1156,559972.02,1862
C00968,Customer_968,559716.03,1863
C02045,Customer_2045,559256.14,1864
C00983,Customer_983,558801.09,1865
C00196,Customer_196,558306.8999999999,1866
C02187,Customer_2187,557691.6799999999,1867
C00739,Customer_739,557579.11,1868
C01289,Customer_1289,557066.7,1869
C02192,Customer_2192,556973.3099999999,1870
C02648,Customer_2648,556444.03,1871
C00088,Customer_88,556123.25,1872
C01115,Customer_1115,556012.7999999999,1873
C00374,Customer_374,555608.73,1874
C02502,Customer_2502,555425.06,1875
C01792,Customer_1792,555273.0299999999,1876
C00627,Customer_627,554990.6900000001,1877
C02352,Customer_2352,554944.58,1878
C01465,Customer_1465,554748.42,1879
C01272,Customer_1272,554730.57,1880
C01875,Customer_1875,554533.72,1881
C02403,Customer_2403,554431.14,1882
C00682,Customer_682,554119.42,1883
C02863,Customer_2863,553893.7,1884
C01907,Customer_1907,553643.9,1885
C02126,Customer_2126,553084.3,1886
C00058,Customer_58,552745.5900000001,1887
C01539,Customer_1539,552140.95,1888
C02620,Customer_2620,551573.99,1889
C01727,Customer_1727,550415.11,1890
C00696,Customer_696,550366.29,1891
C02138,Customer_2138,550047.46,1892
C00738,Customer_738,549092.59,1893
C02614,Customer_2614,549088.76,1894
C01704,Customer_1704,548821.4199999999,1895
C01896,Customer_1896,548216.8,1896
C02183,Customer_2183,547919.39,1897
C00799,Customer_799,547639.14,1898
C02900,Customer_2900,546929.43,1899
C02935,Customer_2935,546849.97,1900
C02309,Customer_2309,545770.3300000001,1901
C02993,Customer_2993,545579.08,1902
C00896,Customer_896,545295.89,1903
C00075,Customer_75,544664.5900000001,1904
C01842,Customer_1842,543952.08,1905
C00487,Customer_487,543395.89,1906
C00044,Customer_44,543117.5800000001,1907
C01428,Customer_1428,543041.96,1908
C01069,Customer_1069,542887.69,1909
C02282,Customer_2282,542830.26,1910
C00572,Customer_572,542454.51,1911
C01315,Customer_1315,542387.5,1912
C00669,Customer_669,542184.53,1913
C01067,Customer_1067,542080.0,1914
C01420,Customer_1420,541729.22,1915
C02911,Customer_2911,541701.6,1916
C02994,Customer_2994,541550.13,1917
C02290,Customer_2290,541348.58,1918
C02094,Customer_2094,540976.84,1919
C00789,Customer_789,540325.37,1920
C01544,Customer_1544,539467.4299999999,1921
C00508,Customer_508,539255.0,1922
C00518,Customer_518,538702.61,1923
C02051,Customer_2051,537596.59,1924
C02359,Customer_2359,537535.08,1925
C02089,Customer_2089,537455.9400000001,1926
C02766,Customer_2766,537221.36,1927
C01529,Customer_1529,536358.53,1928
C02906,Customer_2906,536108.5,1929
C02030,Customer_2030,535869.57,1930
C00819,Customer_819,535851.6699999999,1931
C01126,Customer_1126,535737.89,1932
C02678,Customer_2678,535723.69,1933
C00539,Customer_539,535387.71,1934
C01165,Customer_1165,534867.73,1935
C00745,Customer_745,534455.77,1936
C00565,Customer_565,534174.29,1937
C02227,Customer_2227,534079.5900000001,1938
C02285,Customer_2285,533914.46,1939
C01452,Customer_1452,532976.9299999999,1940
C02499,Customer_2499,532914.51,1941
C00468,Customer_468,532850.7100000001,1942
C00404,Customer_404,532009.0,1943
C01335,Customer_1335,531923.9,1944
C01242,Customer_1242,531758.47,1945
C02513,Customer_2513,531731.11,1946
C02675,Customer_2675,530909.1,1947
C01946,Customer_1946,530867.66,1948
C01667,Customer_1667,530810.97,1949
C01435,Customer_1435,530794.29,1950
C02926,Customer_2926,530667.49,1951
C02379,Customer_2379,530455.4099999999,1952
C02142,Customer_2142,530167.42,1953
C02704,Customer_2704,529955.89,1954
C00407,Customer_407,529762.75,1955
C00829,Customer_829,529377.5800000001,1956
C02743,Customer_2743,528959.1799999999,1957
C01256,Customer_1256,528717.63,1958
C01799,Customer_1799,528009.58,1959
C00207,Customer_207,527775.86,1960
C02474,Customer_2474,527696.87,1961
C01494,Customer_1494,527429.12,1962
C00757,Customer_757,526630.08,1963
C00239,Customer_239,526155.87,1964
C01965,Customer_1965,526051.99,1965
C02853,Customer_2853,525365.56,1966
C01681,Customer_1681,525294.77,1967
C00603,Customer_603,524741.96,1968
C02634,Customer_2634,524677.3099999999,1969
C00864,Customer_864,523964.27,1970
C00788,Customer_788,523561.63,1971
C00515,Customer_515,523475.01999999996,1972
C01022,Customer_1022,523351.63999999996,1973
C01179,Customer_1179,523314.9,1974
C01883,Customer_1883,522988.25,1975
C01005,Customer_1005,522493.92,1976
C02203,Customer_2203,522442.51999999996,1977
C00369,Customer_369,522239.63,1978
C02689,Customer_2689,522234.37999999995,1979
C02365,Customer_2365,521458.37999999995,1980
C01602,Customer_1602,521061.65,1981
C01871,Customer_1871,521025.6,1982
C00230,Customer_230,520934.35,1983
C00431,Customer_431,520600.05000000005,1984
C01167,Customer_1167,520409.33999999997,1985
C01287,Customer_1287,520327.57999999996,1986
C00631,Customer_631,520175.33999999997,1987
C01732,Customer_1732,520148.02,1988
C01187,Customer_1187,519048.96,1989
C00284,Customer_284,518682.12,1990
C00280,Customer_280,518231.73,1991
C00122,Customer_122,518029.89999999997,1992
C00956,Customer_956,517813.44000000006,1993
C02905,Customer_2905,517609.1,1994
C01198,Customer_1198,515764.32999999996,1995
C02455,Customer_2455,515561.3,1996
C01230,Customer_1230,515200.24,1997
C02733,Customer_2733,514785.95,1998
C01886,Customer_1886,514459.61000000004,1999
C00358,Customer_358,514114.49,2000
C00904,Customer_904,513544.60000000003,2001
C02716,Customer_2716,513011.2,2002
C00005,Customer_5,512873.54000000004,2003
C01442,Customer_1442,512103.31999999995,2004
C01957,Customer_1957,511934.3,2005
C02273,Customer_2273,511611.96,2006
C00303,Customer_303,511570.51,2007
C00335,Customer_335,511043.14,2008
C02412,Customer_2412,509995.03,2009
C00262,Customer_262,509750.51,2010
C01259,Customer_1259,509701.84,2011
C00766,Customer_766,509334.35000000003,2012
C00744,Customer_744,509031.57,2013
C02278,Customer_2278,508567.77,2014
C02166,Customer_2166,507095.51,2015
C00609,Customer_609,506651.63,2016
C01236,Customer_1236,506066.86,2017
C01112,Customer_1112,505201.74,2018
C01899,Customer_1899,505165.56999999995,2019
C01797,Customer_1797,505058.23,2020
C01878,Customer_1878,504756.39999999997,2021
C02100,Customer_2100,504510.80999999994,2022
C00699,Customer_699,503930.46,2023
C00643,Customer_643,502943.19,2024
C01566,Customer_1566,502631.0,2025
C02930,Customer_2930,502533.8,2026
C00490,Customer_490,502177.61,2027
C02840,Customer_2840,502160.64,2028
C02202,Customer_2202,501816.98,2029
C02638,Customer_2638,501585.78,2030
C00497,Customer_497,501262.11,2031
C02026,Customer_2026,501084.57999999996,2032
C02353,Customer_2353,501040.5,2033
C02881,Customer_2881,500820.63,2034
C01956,Customer_1956,500589.33,2035
C00103,Customer_103,500549.86,2036
C02857,Customer_2857,500062.36,2037
C00038,Customer_38,499853.69,2038
C02083,Customer_2083,498781.36,2039
C00027,Customer_27,498233.33999999997,2040
C01247,Customer_1247,497991.83999999997,2041
C02395,Customer_2395,497445.05,2042
C01772,Customer_1772,496724.66000000003,2043
C01087,Customer_1087,496601.8400000001,2044
C02627,Customer_2627,496186.47000000003,2045
C00400,Customer_400,495957.24,2046
C00750,Customer_750,495330.45,2047
C01475,Customer_1475,494086.38,2048
C01457,Customer_1457,494001.86,2049
C01301,Customer_1301,493930.35,2050
C02714,Customer_2714,493756.25,2051
C01140,Customer_1140,493456.15,2052
C02956,Customer_2956,492832.39999999997,2053
C00768,Customer_768,492763.64,2054
C01277,Customer_1277,492731.2,2055
C00195,Customer_195,492604.52,2056
C00753,Customer_753,492384.71,2057
C00131,Customer_131,492289.94,2058
C02085,Customer_2085,491857.0,2059
C02014,Customer_2014,491386.06,2060
C00059,Customer_59,491260.79000000004,2061
C00244,Customer_244,491260.6,2062
C01761,Customer_1761,491243.53,2063
C00843,Customer_843,491216.57,2064
C02977,Customer_2977,489384.25,2065
C00939,Customer_939,489130.68000000005,2066
C02133,Customer_2133,488890.93,2067
C00296,Customer_296,488356.63,2068
C01370,Customer_1370,487756.53,2069
C02358,Customer_2358,487346.5,2070
C02488,Customer_2488,487079.07999999996,2071
C02586,Customer_2586,486892.93999999994,2072
C00294,Customer_294,486604.42,2073
C01147,Customer_1147,486295.05,2074
C00097,Customer_97,485865.9,2075
C01684,Customer_1684,485771.83,2076
C01219,Customer_1219,485362.72,2077
C02595,Customer_2595,485334.9,2078
C02776,Customer_2776,485241.91000000003,2079
C00653,Customer_653,485182.07999999996,2080
C00317,Customer_317,485151.38,2081
C02137,Customer_2137,485023.91,2082
C02361,Customer_2361,484926.81,2083
C01671,Customer_1671,484341.56000000006,2084
C00470,Customer_470,484076.8,2085
C02804,Customer_2804,484041.37,2086
C02672,Customer_2672,483931.04000000004,2087
C02196,Customer_2196,483820.64,2088
C01813,Customer_1813,483247.32,2089
C00436,Customer_436,483239.96,2090
C00341,Customer_341,482886.1,2091
C00752,Customer_752,482365.17,2092
C02019,Customer_2019,482119.5,2093
C00206,Customer_206,482092.47,2094
C02992,Customer_2992,481475.20999999996,2095
C01786,Customer_1786,481344.71,2096
C02642,Customer_2642,481256.63,2097
C01844,Customer_1844,480989.37,2098
C01175,Customer_1175,480841.58,2099
C02238,Customer_2238,480438.94999999995,2100
C02402,Customer_2402,480185.75,2101
C00687,Customer_687,479988.86,2102
C00463,Customer_463,479030.61,2103
C02042,Customer_2042,478455.76,2104
C02851,Customer_2851,478367.94000000006,2105
C01910,Customer_1910,478332.56999999995,2106
C00981,Customer_981,478216.51,2107
C01993,Customer_1993,478007.5999999999,2108
C02836,Customer_2836,477800.15,2109
C02112,Customer_2112,477141.24,2110
C01275,Customer_1275,477013.08,2111
C01733,Customer_1733,476781.2,2112
C00233,Customer_233,476664.56,2113
C01972,Customer_1972,476219.62,2114
C00885,Customer_885,475960.80000000005,2115
C02314,Customer_2314,475957.73999999993,2116
C00138,Customer_138,475826.69999999995,2117
C01930,Customer_1930,475811.07,2118
C00033,Customer_33,475220.00999999995,2119
C01638,Customer_1638,474869.92,2120
C01182,Customer_1182,474542.27,2121
C02910,Customer_2910,474000.57999999996,2122
C02256,Customer_2256,473922.8,2123
C02982,Customer_2982,473827.41,2124
C01576,Customer_1576,473262.78,2125
C01379,Customer_1379,472874.37,2126
C00639,Customer_639,472842.13,2127
C00281,Customer_281,472360.32999999996,2128
C01784,Customer_1784,472322.83999999997,2129
C01019,Customer_1019,471271.95,2130
C01116,Customer_1116,471166.24,2131
C00399,Customer_399,470882.99,2132
C01992,Customer_1992,470486.17,2133
C02611,Customer_2611,470288.72,2134
C02132,Customer_2132,469970.16,2135
C02983,Customer_2983,469911.83999999997,2136
C02891,Customer_2891,469754.13999999996,2137
C02847,Customer_2847,469537.97,2138
C02978,Customer_2978,469400.78,2139
C01846,Customer_1846,469203.36,2140
C01668,Customer_1668,469060.27999999997,2141
C01248,Customer_1248,469022.0,2142
C02337,Customer_2337,468917.63999999996,2143
C02871,Customer_2871,468857.29000000004,2144
C00127,Customer_127,468476.01,2145
C01666,Customer_1666,468283.93,2146
C00823,Customer_823,468268.69,2147
C02020,Customer_2020,467629.53,2148
C02165,Customer_2165,466794.70999999996,2149
C02914,Customer_2914,466674.37,2150
C00814,Customer_814,466620.17,2151
C02649,Customer_2649,466228.88,2152
C02067,Customer_2067,466056.47,2153
C00760,Customer_760,465888.78,2154
C00093,Customer_93,465131.25,2155
C02055,Customer_2055,465091.23,2156
C02363,Customer_2363,465075.48,2157
C01734,Customer_1734,464753.92,2158
C00830,Customer_830,464333.92000000004,2159
C02081,Customer_2081,463716.26,2160
C00550,Customer_550,463061.4,2161
C02139,Customer_2139,462579.66,2162
C00249,Customer_249,461613.23,2163
C00809,Customer_809,461160.4,2164
C01383,Customer_1383,461046.94999999995,2165
C01278,Customer_1278,460714.48999999993,2166
C00589,Customer_589,460647.27,2167
C01271,Customer_1271,460490.98,2168
C02307,Customer_2307,460310.84,2169
C02389,Customer_2389,460234.53,2170
C00269,Customer_269,460198.91000000003,2171
C02243,Customer_2243,459192.68,2172
C00554,Customer_554,459168.58,2173
C01225,Customer_1225,458921.69,2174
C02506,Customer_2506,458183.24,2175
C01927,Customer_1927,457819.02,2176
C00859,Customer_859,457648.22,2177
C00854,Customer_854,457386.97,2178
C02022,Customer_2022,457238.29999999993,2179
C02477,Customer_2477,455934.15,2180
C02536,Customer_2536,455449.68,2181
C00018,Customer_18,454997.35,2182
C01345,Customer_1345,454896.3,2183
C01388,Customer_1388,454324.65,2184
